"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
16.0827333333,20.7395220335,-171.7685787,-35.6015832632,-2011.59356445
16.1161,17.0192456819,-242.99456373,-68.455270315,-2072.47127294
16.1494666667,16.0773841227,-309.155021972,-94.4494326462,-2111.30835585
16.1828333333,10.3896713682,-387.132350611,-100.661330696,-2014.54889539
16.2162,6.76143158795,-454.130679636,-38.9454593951,-1599.6818324
16.2495666667,8.82252360418,-498.501239579,-6.85538261844,-1039.50644881
16.2829333333,8.25887064703,-520.343765316,-33.4765215437,-551.490169869
16.3163,7.79783015944,-528.646150067,-101.79593716,-247.744326354
16.3496666667,2.14127061596,-537.350998788,-173.70819576,50.2736536027
16.3830333333,-6.73960239155,-528.617190806,-152.750288883,454.597284391
16.4164,-13.7710698625,-508.308209524,16.4531901951,872.788385153
16.4497666667,-2.90904665539,-474.479827599,119.386451282,1395.40202589
16.4831333333,0.106918391435,-398.165578087,64.510460156,1492.7258565
16.5165,-0.810542730036,-385.045272785,43.9871726874,1791.07088626
16.5498666667,2.85920262631,-283.193522294,19.0560516474,2163.91907394
16.5832333333,1.9730095534,-215.809946995,-28.9184617754,1921.7149522
16.6166,-0.35040477063,-167.63200489,-40.6253948025,1940.18513616
16.6499666667,-3.6989184813,-89.898887682,20.0002580758,1964.40766537
16.6833333333,2.92165593302,-15.2943894486,34.9816957521,1464.34385306
16.7167,1.25022542541,8.6081804119,-12.8401169782,929.568104662
16.7500666667,-0.39668132189,32.160044161,-0.533725577216,740.89822102
16.7834333333,-0.410443015824,57.2201293016,67.6014937565,566.309668773
16.8168,4.22565561292,80.5182489925,130.518617679,122.763511616
16.8501666667,6.69398728676,75.1226000766,210.586212198,-583.201484628
16.8835333333,26.192252236,30.1896822039,81.0747588361,-1022.73702886
16.9169,14.3225155846,0.860559461925,-105.906034109,-1303.24745619
16.9502666667,10.6612313613,-46.3457685573,-75.302087053,-1778.38572691
16.9836333333,9.01307537243,-122.34117159,-16.1976874112,-2084.70580632
17.017,9.8332510574,-203.732223538,56.0311374662,-1924.18731164
17.0503666667,13.1030857642,-250.493038394,107.269949066,-1729.13101573
17.0837333333,17.845702314,-303.420043962,127.07959653,-1879.8851983
17.1171,23.2636115252,-385.883611827,97.120880258,-1766.03860763
17.1504666667,24.6502244118,-435.560240122,55.1353626125,-1277.50262092
17.1838333333,25.7654348117,-466.460061138,42.38998426,-871.55867869
17.2172,27.2671064008,-487.93496536,39.0912663102,-609.286115586
17.2505666667,28.5510614956,-506.29637866,35.3079193208,-374.254544103
17.2839333333,29.3502635952,-517.725501158,35.7554093842,-11.9932417101
17.3173,31.0492829114,-512.735453055,18.6869974264,538.84749123
17.3506666667,32.462138051,-478.173800565,-54.5617173847,1031.26401115
17.3840333333,30.6457448714,-452.198167912,-207.372813432,1713.71734657
17.4174,15.4230074801,-358.931296482,-268.342019836,2192.20237921
17.4507666667,8.42513727869,-288.760228787,-202.086496842,2152.37041722
17.4841333333,1.47865213648,-204.316434005,-108.782534526,1763.02271464
17.5175,1.6527747616,-171.975506952,-27.8112387963,1350.79202158
17.5508666667,2.1939464656,-124.948200568,-23.6369030434,1228.72041365
17.5842333333,0.614610096167,-87.4670673469,-42.1481683377,1070.75205464
17.6176,-0.989919976535,-54.5535054242,-58.2194687606,961.011720937
17.6509666667,-3.21831232919,-22.6860100999,-72.0805873949,815.188919553
17.6843333333,-5.88166841919,0.450187184701,-84.8762880577,575.624034394
17.7177,-9.55730463108,23.1670937565,-80.1548415652,118.698172291
17.7510666667,-9.84777494753,27.3210128095,-107.200954885,-787.540751945
17.7844333333,-17.7142914887,-54.3289666413,-108.937041064,-1048.34636014
17.8178,-18.0890194311,-58.8818218677,-85.3166178107,-859.762367057
17.8511666667,-21.9531645828,-93.2193905991,-91.0220854537,-1064.45583755
17.8845333333,-25.3780619389,-133.83849546,-54.2299245734,-1209.68682366
17.9179,-27.2989071243,-176.087121125,40.2230118324,-1404.28289372
17.9512666667,-24.8282745171,-211.418813483,190.80335214,-1966.11954276
17.9846333333,-14.5258287548,-303.984229647,323.777285538,-2525.07010138
18.018,2.99676810164,-415.189054444,282.972465886,-2111.7388809
18.0513666667,7.15762655992,-459.796531703,160.121154403,-1241.61763824
18.0847333333,9.74822882769,-481.892300857,128.454061428,-734.632795351
18.1181,13.7270110321,-498.97668424,154.726810997,-518.199844857
18.1514666667,21.9875902567,-517.54333905,149.289868311,-297.281903155
18.1848333333,23.6762631178,-526.740916773,145.549610876,143.654316158
18.2182,29.1444509366,-515.958209139,187.248204943,810.65688916
18.2515666667,38.7526812769,-464.815736128,154.755592311,1312.99081077
18.2849333333,45.0936645577,-426.083749822,-16.419145495,1728.18827258
18.3183,33.6435684746,-356.921022471,-88.9512510682,2233.15334904
18.3516666667,34.4351690799,-258.708593914,-36.1862409387,2191.93795235
18.3850333333,34.06344634,-193.642432332,-40.7847784338,1668.85925657
18.4184,32.2903722642,-153.390720832,-56.1272548778,1245.86115549
18.4517666667,29.9167447533,-119.446265981,-66.8178413011,1071.85331404
18.4851333333,26.5866312085,-81.7351380464,-43.4071371424,948.293993259
18.5185,27.0894378099,-59.0784672697,-18.6619654048,912.594203167
18.5518666667,26.4292732007,-19.7905333425,-20.4119251889,836.783538013
18.5852333333,24.9518528857,1.33756150328,-16.0350418173,571.166735287
18.6186,26.1845170933,22.9645112243,-38.4413536952,145.69266514
18.6519666667,25.8425468803,27.8549131113,-141.577256341,-675.179891856
18.6853333333,13.2688167325,-41.245197863,-155.884258333,-974.575036354
18.7187,12.3788072045,-58.3646088139,-88.438390961,-724.212458993
18.7520666667,10.3271131756,-73.8227267028,-80.9129338428,-856.725897417
18.7854333333,6.44955061055,-102.984561057,-58.3481446606,-1370.08791458
18.8188,4.60664269176,-161.243312455,2.16443052123,-2028.56424981
18.8521666667,7.999762216,-239.670320903,26.9573731949,-2569.54804439
18.8855333333,7.8023946864,-356.292392822,12.3022578593,-2401.22768375
18.9189,8.6009721652,-417.49514871,-2.79687589011,-1692.30722016
18.9522666667,7.49227724164,-461.390351366,-14.4190330376,-1128.07213787
18.9856333333,7.15922955873,-486.474687781,-9.71649060495,-747.502360525
19.019,6.55969034721,-507.748017785,3.61700497336,-511.479236342
19.0523666667,7.38341620709,-519.527846394,17.5523458625,-255.20592353
19.0857333333,8.17689609593,-530.875137465,15.7428062854,205.437728254
19.1191,8.87418214108,-525.951221588,2.50626826848,1144.77736381
19.1524666667,8.87644560619,-441.370028161,-22.1884288639,1747.0117194
19.1858333333,5.70232928595,-381.026480724,-1.43701154906,1603.81463584
19.2192,8.31753496236,-353.691529129,30.8931081198,1837.30315505
19.2525666667,8.85543455257,-256.89086184,36.0904212891,1986.60803539
19.2859333333,11.5371963833,-200.66056742,20.137286129,1630.80261517
19.3193,9.62278388382,-158.331623907,16.4279430828,1489.12236697
19.3526666667,11.4899430767,-100.419681885,40.7610197169,1302.77020457
19.3860333333,13.4678690598,-68.9550625122,38.23079689,1082.03840098
19.4194,14.6387564311,-30.933109722,21.4625797407,911.217536424
19.4527666667,13.9071247094,-5.57471775262,25.8406467731,653.835317106
19.4861333333,16.2676869415,15.4340918992,32.6012940927,321.775721393
19.5195,17.1171022279,18.2384566559,11.3184305439,-85.2665676656
19.5528666667,16.9216538828,6.08192892797,-9.39820917801,-389.686813537
19.5862333333,16.8900535022,-7.80175160113,-35.4237415699,-672.170815967
19.6196,13.3999663498,-42.5047425156,-24.6268364388,-843.636198386
19.6529666667,13.264596151,-65.488140616,38.2604165628,-998.465118116
19.6863333333,16.9693945951,-103.517657432,75.71567006,-1306.50768673
19.7197,20.0212403214,-147.161084631,65.5325578869,-1732.89389184
19.7530666667,21.3616515932,-226.080137614,50.138566048,-1951.89774056
19.7864333333,23.1448631146,-291.396103476,40.1638325011,-1779.8826218
19.8198,22.9465610098,-343.270675181,56.6900846163,-1581.35977016
19.8531666667,27.4469373051,-392.733483716,57.6679240565,-1433.99619232
19.8865333333,28.6729144952,-450.08062738,9.69866528364,-1000.07116265
19.9199,27.464913542,-462.652549086,-36.8953542099,-448.520888692
19.9532666667,26.1350293186,-473.537457209,-89.6152124934,-34.1158089416
19.9866333333,25.0677087946,-472.609649633,-220.748965957,544.578229791
20.02,8.60651365411,-431.294000465,-268.903065243,950.937681981
20.0533666667,1.5751893083,-400.459369245,-161.741448012,1136.44762525
20.0867333333,-1.06492973118,-362.703907983,-66.7091959624,1430.00953065
20.1201,-2.50889590175,-302.239376662,19.6852787481,1610.50748598
20.1534666667,1.62400652278,-236.858221004,58.0747003288,1330.3632441
20.1868333333,2.64091088899,-222.169473039,55.4279671799,1264.39343851
20.2202,4.8548794587,-164.233279744,55.2162135531,1500.23546247
20.2535666667,7.22683065702,-118.468057762,27.6844344339,1667.39134738
20.2869333333,7.23010834569,-48.8529376879,-12.3922314938,1693.67697771
20.3203,5.72523643719,2.51487341044,-38.9090849226,1419.01171142
20.3536666667,4.24851253732,53.5361476181,-55.5352705121,883.512805259
20.3870333333,3.08881116133,70.1206499537,-93.0840231144,103.32013173
20.4204,-2.63429258796,53.0156971119,-108.054580964,-477.020245642
20.4537666667,-6.1611059985,28.7496306264,-67.5692498544,-794.829476299
20.4871333333,-6.97814678478,1.23498745439,-22.046978673,-1099.03174728
20.5205,-7.14069381184,-41.2391912175,17.5095148946,-1437.91596683
20.5538666667,-7.13246769681,-101.107108881,84.9605582743,-1571.25272214
20.5872333333,-1.08320397404,-157.768470304,140.531391292,-1400.80563713
20.6206,4.55331883835,-193.575792435,136.262461171,-1277.3812667
20.6539666667,6.78171119101,-225.44328776,151.902821215,-1596.19760998
20.6873333333,14.8888666106,-296.582302249,153.105333354,-1961.16986396
20.7207,19.6895351386,-380.130631572,85.2334667557,-1661.81966533
20.7540666667,19.9950538588,-424.314605854,28.9085825407,-868.550394577
20.7874333333,20.3313018611,-429.123176315,9.40982608146,-302.440734158
20.8208,20.3313018611,-429.123176315,8.68682453676,-180.496153833
20.8541666667,19.4034942846,-430.190496839,49.311934844,-361.194108464
20.8875333333,24.0238402405,-466.41738217,73.5410484405,-182.200548191
20.9209,26.3880578156,-461.028397894,38.2711569628,495.044551866
20.9542666667,27.8254367154,-426.817451514,-30.1968116939,1006.22357369
20.9876333333,23.3253329063,-377.358539714,-67.2803523894,1065.46091244
21.021,20.3227314655,-349.370907888,-26.5222898869,959.316326815
21.0543666667,21.798934586,-325.682886585,8.83838004609,1153.89473498
21.0877333333,24.4983978883,-289.641160711,-46.4971674281,1771.34216693
21.1211,18.2481845677,-185.307376698,-94.4389008634,1843.81170619
21.1544666667,16.0925460373,-154.480309505,-86.0327027259,1549.47661401
21.1878333333,12.120241841,-97.6737129239,-58.4735604158,1565.60710961
21.2212,11.5714686428,-35.059468254,-11.8923478739,1185.19076987
21.2545666667,12.3887243485,-16.8996291726,2.89559735461,766.819493751
21.2879333333,12.5280343251,10.9552855224,-12.5627946385,430.138628073
21.3213,12.2402888709,15.0702372297,-53.5332228287,30.5702716164
21.3546666667,10.6015053496,14.2586319403,-134.187178606,-378.403658566
21.3880333333,1.27562209963,-16.6742910855,-153.365716969,-676.382369415
21.4214,-2.05457109353,-28.7445900111,-98.1878515163,-1019.32161411
21.4547666667,-6.36709739594,-66.6377224049,-8.09789685687,-1761.39001943
21.4881333333,-1.96801810914,-169.362340152,66.9578003005,-1914.85623478
21.5215,0.790087466007,-208.805087483,66.1201407316,-1654.58592922
21.5548666667,1.55193868658,-259.570918942,77.9237937695,-1802.45423399
21.5882333333,6.47113872274,-344.814327804,69.8484687961,-1541.75444477
21.6216,7.17462243579,-369.826182883,37.6512037789,-1094.03900947
21.6549666667,8.67758073465,-406.271057194,12.5942919238,-888.944154499
21.6883333333,7.66732905987,-436.622494614,-2.24787945563,-514.924313421
21.7217,7.8125642181,-438.699454141,4.47238322329,-225.585105394
21.7550666667,8.22156604267,-444.548452732,10.9059149145,-106.732498364
21.7884333333,8.41530374904,-447.319031012,22.9205244316,47.3619379244
21.8218,8.3455472753,-446.321466962,65.5657494674,353.051528174
21.8551666667,14.3184553051,-427.805025339,70.4155208497,789.509500788
21.8885333333,14.5659586523,-396.457493115,40.6373969365,1285.93722994
21.9219,14.4086006445,-334.512888411,77.7513967645,1581.21911488
21.9552666667,18.8410966075,-283.383832813,134.971183308,1621.4214719
21.9886333333,24.930988898,-231.0933652,144.336074225,1719.3321056
22.022,31.4266826936,-154.758989304,67.3940079295,1439.78790754
22.0553666667,31.1621742899,-136.024773619,-56.5692442263,1173.81585682
22.0887333333,24.4114553012,-84.2837038257,-94.1758745609,1098.20682368
22.1221,22.5705383613,-57.9573650618,-59.8943214409,918.718052263
22.1554666667,21.1085185845,-27.0817953199,-31.0152015698,828.655157365
22.1888333333,20.0861440602,2.4344124371,5.67128911052,557.200077524
22.2222,22.4361449177,18.6104003538,8.97917190795,63.9872492351
22.2555666667,22.1921940245,7.14749137956,-30.0021405453,-447.194554829
22.2889333333,20.4102037922,-21.519301091,-68.201103342,-708.639595914
22.3223,16.496814355,-40.2010744494,-74.6262613296,-952.596696961
22.3556666667,14.0714066073,-75.1781209186,-42.7888277859,-1426.21435907
22.3890333333,14.5156106832,-141.280813896,-30.2465867655,-1730.5615065
22.4224,12.8740044968,-197.434457759,-40.7250102062,-1825.2281706
22.4557666667,11.2336850202,-268.558071711,-38.8925176413,-1706.58972296
22.4891333333,10.644010768,-314.891759342,-42.7206134988,-1440.56943677
22.5225,7.39745058001,-368.028917379,-18.9873006865,-1096.12185867
22.5558666667,8.77813828494,-387.773671451,18.7774478116,-761.662661487
22.5892333333,10.0133183454,-405.437569263,21.1914588399,-762.898873138
22.6226,10.5204112842,-447.520332745,12.1735949418,-551.049356099
22.6559666667,10.6171438943,-448.903673518,3.77899277194,-157.628873922
22.6893333333,10.7596541902,-450.941665698,-7.76412527297,127.535185395
22.7227,10.6413951684,-449.250482894,-38.5886543557,634.4518101
22.7560666667,9.28004777937,-414.886737331,-95.8845757369,1230.33159436
22.7894333333,4.18988011534,-347.021806417,-146.146015715,1290.24153441
