"VideoAnalysis: Time (s)","VideoAnalysis: X","VideoAnalysis: Y","VideoAnalysis: X Velocity","VideoAnalysis: Y Velocity"
32.1988333333,-289.542015358,84.64623163,-705.401914053,430.820291673
32.2322,-308.293693583,94.1263804148,-568.010640262,430.403211878
32.2655666667,-325.480251824,115.580726807,-484.953736614,375.659917895
32.2989333333,-343.076459014,122.417354234,-349.572614662,242.430227061
32.3323,-347.409495889,127.092174213,-242.654168357,213.138403981
32.3656666667,-358.991869008,138.668288589,-133.726455082,127.836698698
32.3990333333,-359.99091723,138.624669202,63.5264449531,-26.9320025846
32.4324,-352.999194445,134.757994899,208.981366836,-127.568433784
32.4657666667,-343.111471302,128.32379239,276.611956821,-180.583024971
32.4991333333,-333.596638168,121.564421409,316.912232266,-205.098276607
32.5325,-324.481783921,117.876464399,418.013225761,-306.616604494
32.5658666667,-307.875992897,102.738734816,584.433426082,-444.81567073
32.5992333333,-282.352734905,82.3443515091,679.586305401,-438.057162724
32.6326,-264.643724289,73.8196315586,823.713806296,-427.698857106
32.6659666667,-227.110222669,57.0345942687,952.088153595,-482.380775851
32.6993333333,-198.482669342,38.1676972512,1011.77113396,-444.841716107
32.7327,-160.399340586,25.6255251016,1095.76686292,-356.47461108
32.7660666667,-125.537380278,14.326834853,1182.47103881,-259.613997562
32.7994333333,-84.730219563,9.16049474253,1344.28236262,-184.896110537
32.8328,-32.0561794476,3.81238889069,1401.58522155,-153.007581952
32.8661666667,12.9724302477,-3.56254128987,1358.55609791,-49.8879821029
32.8995333333,54.8231846549,-1.73529789102,1381.91455609,113.08059513
32.9329,102.779284445,4.5265401846,1452.10758057,258.882682221
32.9662666667,161.917415587,18.2324354603,1266.59553268,327.992943259
32.9996333333,185.043072333,28.9310326339,1127.70140892,323.914278077
33.033,232.155441685,37.5919448416,1103.36586012,367.917994173
33.0663666667,262.036122019,52.8004219121,998.629732778,427.892846188
33.0997333333,299.505369445,68.29330332,876.145989927,436.375816917
33.1331,322.441046878,81.462527702,686.58637197,445.953439014
33.1664666667,343.128177129,98.3106107918,556.50311715,436.296204893
33.1998333333,360.907105373,112.990713955,394.020106412,356.236742493
33.2332,367.664772472,122.54457241,281.958994724,254.382486214
33.2665666667,379.834930801,130.37193968,168.905845577,134.692788924
33.2999333333,379.791311414,131.370987902,38.9069329801,18.0586171335
33.3333,380.790359635,131.414607289,-54.0108389866,-94.9123828877
33.3666666667,377.229265574,125.394169425,-189.17488661,-215.58699318
33.4000333333,370.349774455,116.749925332,-374.153584674,-319.055963781
33.4334,354.300834277,103.193227421,-595.648612948,-387.831924587
33.4667666667,323.034755042,87.9242625282,-618.465654445,-371.748867342
33.5001333333,309.980720955,78.4004765247,-562.322792688,-351.463173633
33.5335,292.878054331,65.9629434086,-694.622110949,-367.099046596
33.5668666667,265.624501725,54.34513381,-888.156291006,-399.118780782
33.6002333333,232.326939934,38.7685140734,-1071.98755707,-415.100380313
33.6336,191.250172999,26.1991824462,-1166.03162213,-407.667264781
33.6669666667,157.333091721,9.85652930505,-1310.18996408,-346.49383997
